,feature,class,classID,fold
1288,"[[ 1.0795823   0.64938223  0.670207   ...  0.          0.
   0.        ]
 [ 0.90727675  3.6304533   4.350007   ...  0.          0.
   0.        ]
 [ 0.4514441   3.3818188   6.2018175  ...  0.          0.
   0.        ]
 ...
 [-0.29396096 -0.29398617 -0.29399538 ...  0.          0.
   0.        ]
 [-0.2939657  -0.2939884  -0.2939961  ...  0.          0.
   0.        ]
 [-0.29396883 -0.29398942 -0.2939963  ...  0.          0.
   0.        ]]",street_music,9,1
1289,"[[ 1.0149288   0.49546465  0.39586762 ...  0.          0.
   0.        ]
 [ 1.6282392   1.5017602   1.9939992  ...  0.          0.
   0.        ]
 [ 5.720752    4.174318    2.2802572  ...  0.          0.
   0.        ]
 ...
 [-0.30978513 -0.30994576 -0.3099997  ...  0.          0.
   0.        ]
 [-0.30981678 -0.3099544  -0.3100003  ...  0.          0.
   0.        ]
 [-0.3098223  -0.309956   -0.3100006  ...  0.          0.
   0.        ]]",street_music,9,1
1290,"[[ 2.7006371e+00  1.3238726e+00  5.3539742e-03 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.4699771e+00  3.2191973e+00  1.9888277e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.3824849e+00  3.8875437e+00  2.4681778e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-3.4786779e-01 -3.4793007e-01 -3.4794903e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.4787348e-01 -3.4793481e-01 -3.4795508e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.4788367e-01 -3.4793770e-01 -3.4795573e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",street_music,9,1
1291,"[[ 0.24353965  0.669144    0.71457756 ...  0.          0.
   0.        ]
 [ 0.92448014  1.7134131   2.2153776  ...  0.          0.
   0.        ]
 [ 0.8411046   0.7690297   1.8357115  ...  0.          0.
   0.        ]
 ...
 [-0.25407916 -0.2541177  -0.25412986 ...  0.          0.
   0.        ]
 [-0.25406823 -0.25411594 -0.2541318  ...  0.          0.
   0.        ]
 [-0.25406784 -0.25411603 -0.2541321  ...  0.          0.
   0.        ]]",street_music,9,1
1292,"[[ 0.39443046  0.33088636  2.3369415  ...  0.          0.
   0.        ]
 [ 1.9404103   4.7287645   8.418208   ...  0.          0.
   0.        ]
 [ 5.9663167   5.9003406   7.5901628  ...  0.          0.
   0.        ]
 ...
 [-0.32530034 -0.32585317 -0.32603738 ...  0.          0.
   0.        ]
 [-0.3253121  -0.32585913 -0.32604128 ...  0.          0.
   0.        ]
 [-0.32533914 -0.32586676 -0.32604262 ...  0.          0.
   0.        ]]",street_music,9,1
1293,"[[-0.07854283  0.14453088  1.1393161  ...  0.          0.
   0.        ]
 [-0.11333849  0.01143429  0.5954283  ...  0.          0.
   0.        ]
 [ 0.0335561   0.23318896  1.3388491  ...  0.          0.
   0.        ]
 ...
 [-0.24625435 -0.24627237 -0.24627833 ...  0.          0.
   0.        ]
 [-0.24625692 -0.24627343 -0.24627897 ...  0.          0.
   0.        ]
 [-0.24625815 -0.24627386 -0.2462791  ...  0.          0.
   0.        ]]",jackhammer,7,6
1294,"[[ 4.666975    1.5059146   0.04084922 ...  0.          0.
   0.        ]
 [ 2.014753    0.7487101   0.27630743 ...  0.          0.
   0.        ]
 [ 2.491697    1.4118382   0.9204094  ...  0.          0.
   0.        ]
 ...
 [-0.25783044 -0.2578345  -0.25783548 ...  0.          0.
   0.        ]
 [-0.25783503 -0.2578382  -0.2578391  ...  0.          0.
   0.        ]
 [-0.2578344  -0.25783834 -0.25783965 ...  0.          0.
   0.        ]]",jackhammer,7,6
1295,"[[ 0.9061864   1.0281191   0.3798916  ...  0.          0.
   0.        ]
 [ 0.45761845  0.4596902   0.11403695 ...  0.          0.
   0.        ]
 [ 0.08154081  0.32611305  0.44340354 ...  0.          0.
   0.        ]
 ...
 [-0.25790483 -0.25791183 -0.25791308 ...  0.          0.
   0.        ]
 [-0.25791007 -0.25791463 -0.25791615 ...  0.          0.
   0.        ]
 [-0.25790966 -0.2579151  -0.257917   ...  0.          0.
   0.        ]]",jackhammer,7,6
1296,"[[ 1.7122163   0.98445475  1.0227145  ...  0.          0.
   0.        ]
 [-0.04877376  0.2643011   0.5164103  ...  0.          0.
   0.        ]
 [-0.09875005  0.00363437  0.07831556 ...  0.          0.
   0.        ]
 ...
 [-0.2633051  -0.26331595 -0.2633196  ...  0.          0.
   0.        ]
 [-0.26330367 -0.2633174  -0.26332223 ...  0.          0.
   0.        ]
 [-0.26330572 -0.26331872 -0.26332304 ...  0.          0.
   0.        ]]",jackhammer,7,6
1297,"[[ 0.33133873  0.11516594  0.05472569 ...  0.          0.
   0.        ]
 [ 1.3709699   0.96729565  1.126584   ...  0.          0.
   0.        ]
 [ 0.97244644  2.0540583   2.414661   ...  0.          0.
   0.        ]
 ...
 [-0.2754685  -0.27547148 -0.2754722  ...  0.          0.
   0.        ]
 [-0.27547306 -0.2754758  -0.2754763  ...  0.          0.
   0.        ]
 [-0.27547303 -0.2754765  -0.27547765 ...  0.          0.
   0.        ]]",jackhammer,7,6
1298,"[[ 0.2692893   0.7647896   0.77858824 ...  0.          0.
   0.        ]
 [-0.1589031  -0.05809525  0.8034409  ...  0.          0.
   0.        ]
 [ 2.2805736   1.4066476   0.6459767  ...  0.          0.
   0.        ]
 ...
 [-0.28137174 -0.28157753 -0.2816463  ...  0.          0.
   0.        ]
 [-0.28137693 -0.28158015 -0.2816478  ...  0.          0.
   0.        ]
 [-0.28138626 -0.28158262 -0.28164807 ...  0.          0.
   0.        ]]",jackhammer,7,6
1299,"[[ 0.58097553  0.68198866  0.19714682 ...  0.          0.
   0.        ]
 [ 0.54664457  0.63732964  0.68252796 ...  0.          0.
   0.        ]
 [ 2.4530327   2.1558795   1.5230677  ...  0.          0.
   0.        ]
 ...
 [-0.29749575 -0.29750004 -0.2975025  ...  0.          0.
   0.        ]
 [-0.29749876 -0.2975027  -0.2975042  ...  0.          0.
   0.        ]
 [-0.29749963 -0.2975033  -0.2975045  ...  0.          0.
   0.        ]]",jackhammer,7,6
1300,"[[-0.11034534  0.7108795   1.1357375  ...  0.          0.
   0.        ]
 [ 1.8208522   0.7966802   0.7657105  ...  0.          0.
   0.        ]
 [ 3.361257    1.961844    0.9755647  ...  0.          0.
   0.        ]
 ...
 [-0.29723263 -0.29723504 -0.29723594 ...  0.          0.
   0.        ]
 [-0.29723796 -0.29723796 -0.29723784 ...  0.          0.
   0.        ]
 [-0.2972384  -0.29723838 -0.29723835 ...  0.          0.
   0.        ]]",jackhammer,7,6
1301,"[[ 0.5559981   0.19627976 -0.04395556 ...  0.          0.
   0.        ]
 [ 0.80630225  0.38900092  0.43604404 ...  0.          0.
   0.        ]
 [ 1.5454547   1.0737284   0.44257542 ...  0.          0.
   0.        ]
 ...
 [-0.28798047 -0.28811944 -0.2881668  ...  0.          0.
   0.        ]
 [-0.28796685 -0.28811884 -0.28816956 ...  0.          0.
   0.        ]
 [-0.28797683 -0.2881216  -0.28816986 ...  0.          0.
   0.        ]]",jackhammer,7,6
1302,"[[ 0.23309532  0.29282355 -0.02563006 ...  0.          0.
   0.        ]
 [ 2.1035995   1.4547142   0.59178525 ...  0.          0.
   0.        ]
 [ 3.8163567   2.2223773   2.914439   ...  0.          0.
   0.        ]
 ...
 [-0.29913965 -0.29917517 -0.29918656 ...  0.          0.
   0.        ]
 [-0.29914275 -0.29917714 -0.2991887  ...  0.          0.
   0.        ]
 [-0.29914472 -0.2991782  -0.29918936 ...  0.          0.
   0.        ]]",jackhammer,7,6
1303,"[[ 2.3223174   1.0268764   0.25254735 ...  0.          0.
   0.        ]
 [ 1.0661672   0.7398893   0.4369514  ...  0.          0.
   0.        ]
 [ 2.8438506   2.4060616   0.750903   ...  0.          0.
   0.        ]
 ...
 [-0.3034307  -0.3034332  -0.3034349  ...  0.          0.
   0.        ]
 [-0.30343497 -0.30343702 -0.30343762 ...  0.          0.
   0.        ]
 [-0.3034354  -0.30343747 -0.30343816 ...  0.          0.
   0.        ]]",jackhammer,7,6
1304,"[[-0.20993537 -0.17914687 -0.03255019 ...  0.          0.
   0.        ]
 [ 0.8561382   0.6793964   0.8562297  ...  0.          0.
   0.        ]
 [ 2.0615318   1.7099146   1.19988    ...  0.          0.
   0.        ]
 ...
 [-0.2891532  -0.28919804 -0.28921178 ...  0.          0.
   0.        ]
 [-0.28915197 -0.28919932 -0.2892152  ...  0.          0.
   0.        ]
 [-0.28915367 -0.28920066 -0.2892163  ...  0.          0.
   0.        ]]",jackhammer,7,6
1305,"[[ 1.3981341   0.47887686  0.15160893 ...  0.          0.
   0.        ]
 [ 0.46852565  0.43347555  0.27534035 ...  0.          0.
   0.        ]
 [ 1.6288279   1.4051026   2.2443929  ...  0.          0.
   0.        ]
 ...
 [-0.26102245 -0.26119426 -0.2612488  ...  0.          0.
   0.        ]
 [-0.26101926 -0.2611962  -0.26125494 ...  0.          0.
   0.        ]
 [-0.26103675 -0.2612013  -0.261256   ...  0.          0.
   0.        ]]",jackhammer,7,6
1306,"[[ 0.4914495   0.06234518 -0.15114754 ...  0.          0.
   0.        ]
 [ 0.43817455  0.78412026  1.1589004  ...  0.          0.
   0.        ]
 [ 1.5080084   3.1570451   2.6525261  ...  0.          0.
   0.        ]
 ...
 [-0.2880328  -0.2880582  -0.28806525 ...  0.          0.
   0.        ]
 [-0.2880347  -0.288061   -0.28806943 ...  0.          0.
   0.        ]
 [-0.28803822 -0.28806213 -0.28807002 ...  0.          0.
   0.        ]]",jackhammer,7,6
1307,"[[-0.07609548 -0.14180873 -0.16539097 ...  0.          0.
   0.        ]
 [-0.01586225 -0.08236662 -0.06097474 ...  0.          0.
   0.        ]
 [ 0.21363698  0.29176894  0.7502662  ...  0.          0.
   0.        ]
 ...
 [-0.16954227 -0.16972412 -0.16978416 ...  0.          0.
   0.        ]
 [-0.16958572 -0.16975349 -0.16981052 ...  0.          0.
   0.        ]
 [-0.16958788 -0.1697552  -0.16981122 ...  0.          0.
   0.        ]]",car_horn,1,2
1308,"[[-0.13748161 -0.15403983 -0.15952456 ...  0.          0.
   0.        ]
 [-0.1532296  -0.15323965 -0.1544376  ...  0.          0.
   0.        ]
 [-0.07089465 -0.03280989 -0.08090724 ...  0.          0.
   0.        ]
 ...
 [-0.16136687 -0.16141641 -0.1614363  ...  0.          0.
   0.        ]
 [-0.16137262 -0.16142629 -0.16144434 ...  0.          0.
   0.        ]
 [-0.16137697 -0.16142784 -0.1614448  ...  0.          0.
   0.        ]]",car_horn,1,2
1309,"[[-0.20852776 -0.2152594  -0.21726845 ...  0.          0.
   0.        ]
 [-0.17112863 -0.19057894 -0.1474974  ...  0.          0.
   0.        ]
 [-0.16308407 -0.13465293 -0.07588799 ...  0.          0.
   0.        ]
 ...
 [-0.21978714 -0.21984947 -0.21987124 ...  0.          0.
   0.        ]
 [-0.2197981  -0.21985532 -0.21987438 ...  0.          0.
   0.        ]
 [-0.2198062  -0.21985748 -0.21987453 ...  0.          0.
   0.        ]]",car_horn,1,2
1310,"[[-0.15708253 -0.16161296 -0.16324824 ...  0.          0.
   0.        ]
 [-0.15757114 -0.1606796  -0.16208903 ...  0.          0.
   0.        ]
 [-0.16011037 -0.16134901 -0.15949555 ...  0.          0.
   0.        ]
 ...
 [-0.16321991 -0.16331118 -0.16334155 ...  0.          0.
   0.        ]
 [-0.16322805 -0.16331333 -0.16334173 ...  0.          0.
   0.        ]
 [-0.16323417 -0.16331485 -0.16334175 ...  0.          0.
   0.        ]]",car_horn,1,2
1311,"[[-0.01348204 -0.14627433 -0.1939844  ...  0.          0.
   0.        ]
 [-0.03641214 -0.02383658 -0.10524888 ...  0.          0.
   0.        ]
 [ 0.69610494  0.15278536 -0.13486974 ...  0.          0.
   0.        ]
 ...
 [-0.19741105 -0.1974125  -0.19741225 ...  0.          0.
   0.        ]
 [-0.19741468 -0.19741626 -0.19741692 ...  0.          0.
   0.        ]
 [-0.19741568 -0.19741683 -0.19741718 ...  0.          0.
   0.        ]]",car_horn,1,2
1312,"[[-0.19440848 -0.18963294 -0.18209398 ...  0.          0.
   0.        ]
 [-0.03913616 -0.07020274 -0.05278617 ...  0.          0.
   0.        ]
 [-0.05775089  0.01202946  0.44224533 ...  0.          0.
   0.        ]
 ...
 [-0.2061541  -0.20620796 -0.20622228 ...  0.          0.
   0.        ]
 [-0.20615047 -0.20621176 -0.20623226 ...  0.          0.
   0.        ]
 [-0.20616098 -0.20621563 -0.20623386 ...  0.          0.
   0.        ]]",car_horn,1,2
1313,"[[-0.14764196 -0.16162948 -0.16622938 ...  0.          0.
   0.        ]
 [-0.15008335 -0.16151334 -0.16566782 ...  0.          0.
   0.        ]
 [-0.13855597 -0.15698741 -0.15960637 ...  0.          0.
   0.        ]
 ...
 [-0.16628186 -0.16630213 -0.16630627 ...  0.          0.
   0.        ]
 [-0.16628876 -0.16630413 -0.16630928 ...  0.          0.
   0.        ]
 [-0.16628931 -0.1663043  -0.16630931 ...  0.          0.
   0.        ]]",car_horn,1,2
1314,"[[ 0.72153056 -0.00292113 -0.09593517 ...  0.          0.
   0.        ]
 [ 0.46382597  0.18669432  2.46926    ...  0.          0.
   0.        ]
 [ 0.21692893  0.11579356  0.5413402  ...  0.          0.
   0.        ]
 ...
 [-0.3368185  -0.3368829  -0.33690456 ...  0.          0.
   0.        ]
 [-0.33683613 -0.3368875  -0.33690476 ...  0.          0.
   0.        ]
 [-0.3368397  -0.3368886  -0.33690494 ...  0.          0.
   0.        ]]",street_music,9,4
1315,"[[ 0.46305043  0.25242075  0.16018741 ...  0.          0.
   0.        ]
 [ 0.23184635  0.8944732   0.77829075 ...  0.          0.
   0.        ]
 [ 2.502972    1.9455067   1.6602385  ...  0.          0.
   0.        ]
 ...
 [-0.21768662 -0.21770602 -0.21771283 ...  0.          0.
   0.        ]
 [-0.21769153 -0.2177079  -0.21771343 ...  0.          0.
   0.        ]
 [-0.2176947  -0.21770886 -0.21771358 ...  0.          0.
   0.        ]]",street_music,9,4
1316,"[[-0.11937714 -0.12858339 -0.1428508  ...  0.          0.
   0.        ]
 [ 0.6818768   0.5263682   0.3532258  ...  0.          0.
   0.        ]
 [ 1.1231868   1.1325203   0.99193954 ...  0.          0.
   0.        ]
 ...
 [-0.1484328  -0.14843376 -0.14843409 ...  0.          0.
   0.        ]
 [-0.14843301 -0.14843383 -0.14843412 ...  0.          0.
   0.        ]
 [-0.14843303 -0.14843385 -0.14843412 ...  0.          0.
   0.        ]]",street_music,9,4
1317,"[[-0.1582064  -0.15163773 -0.14059316 ...  0.          0.
   0.        ]
 [-0.03006178 -0.07889806 -0.06399253 ...  0.          0.
   0.        ]
 [ 0.40825793  0.08031987 -0.05337854 ...  0.          0.
   0.        ]
 ...
 [-0.16336453 -0.1635511  -0.16361332 ...  0.          0.
   0.        ]
 [-0.16337977 -0.1635551  -0.1636135  ...  0.          0.
   0.        ]
 [-0.16338645 -0.16355678 -0.16361356 ...  0.          0.
   0.        ]]",street_music,9,4
1318,"[[-0.15753672  0.10901578  0.32336608 ...  0.          0.
   0.        ]
 [ 0.2974882   0.3363495   0.05863568 ...  0.          0.
   0.        ]
 [ 0.21967983  0.04507287 -0.0577458  ...  0.          0.
   0.        ]
 ...
 [-0.26997742 -0.27002093 -0.27003533 ...  0.          0.
   0.        ]
 [-0.2699774  -0.270021   -0.2700355  ...  0.          0.
   0.        ]
 [-0.26997846 -0.2700213  -0.27003556 ...  0.          0.
   0.        ]]",street_music,9,4
1319,"[[ 0.6833666   0.05706969 -0.06913314 ...  0.          0.
   0.        ]
 [ 1.0952394   1.3596087   1.2456284  ...  0.          0.
   0.        ]
 [-0.10682745  0.5571485   1.2456386  ...  0.          0.
   0.        ]
 ...
 [-0.27838045 -0.27845567 -0.2784808  ...  0.          0.
   0.        ]
 [-0.27838367 -0.2784566  -0.278481   ...  0.          0.
   0.        ]
 [-0.27838606 -0.2784573  -0.27848107 ...  0.          0.
   0.        ]]",street_music,9,4
1320,"[[ 0.16637824 -0.13677737 -0.23431991 ...  0.          0.
   0.        ]
 [ 1.573324    1.0832462   0.85331804 ...  0.          0.
   0.        ]
 [ 0.2789427   0.58848166  0.6950768  ...  0.          0.
   0.        ]
 ...
 [-0.23961937 -0.23962092 -0.23962213 ...  0.          0.
   0.        ]
 [-0.23962055 -0.23962213 -0.23962268 ...  0.          0.
   0.        ]
 [-0.23962107 -0.23962232 -0.23962274 ...  0.          0.
   0.        ]]",street_music,9,6
1321,"[[-0.06151191 -0.13646497 -0.16004732 ...  0.          0.
   0.        ]
 [ 0.25051966  0.21883194  0.19327746 ...  0.          0.
   0.        ]
 [ 0.1308637   0.16458105  0.17462303 ...  0.          0.
   0.        ]
 ...
 [-0.16200174 -0.16201507 -0.16201915 ...  0.          0.
   0.        ]
 [-0.16200249 -0.16201551 -0.16201982 ...  0.          0.
   0.        ]
 [-0.16200346 -0.16201577 -0.16201986 ...  0.          0.
   0.        ]]",street_music,9,6
1322,"[[-0.17520098 -0.18200721 -0.18492778 ...  0.          0.
   0.        ]
 [-0.01185621  0.02985019  0.06891548 ...  0.          0.
   0.        ]
 [ 0.01126318  0.00354332  0.05173869 ...  0.          0.
   0.        ]
 ...
 [-0.18525556 -0.18525967 -0.18526095 ...  0.          0.
   0.        ]
 [-0.18525699 -0.18526018 -0.18526113 ...  0.          0.
   0.        ]
 [-0.18525693 -0.18526019 -0.18526128 ...  0.          0.
   0.        ]]",street_music,9,6
1323,"[[-0.15455933 -0.16084023 -0.16277446 ...  0.          0.
   0.        ]
 [ 0.02535734  0.12449765  0.16327807 ...  0.          0.
   0.        ]
 [ 0.21988466  0.16606441  0.1645804  ...  0.          0.
   0.        ]
 ...
 [-0.16312726 -0.16315399 -0.16316287 ...  0.          0.
   0.        ]
 [-0.16312832 -0.16315444 -0.16316317 ...  0.          0.
   0.        ]
 [-0.16312973 -0.16315484 -0.16316321 ...  0.          0.
   0.        ]]",street_music,9,6
1324,"[[-0.161195   -0.16338983 -0.16352905 ...  0.          0.
   0.        ]
 [ 0.18706617  0.16572832  0.20311776 ...  0.          0.
   0.        ]
 [ 0.39759427  0.18286638  0.18676211 ...  0.          0.
   0.        ]
 ...
 [-0.16468899 -0.16469003 -0.16469046 ...  0.          0.
   0.        ]
 [-0.16468915 -0.16469038 -0.16469081 ...  0.          0.
   0.        ]
 [-0.16468944 -0.1646905  -0.16469085 ...  0.          0.
   0.        ]]",street_music,9,6
1325,"[[-0.15698819 -0.16459388 -0.16802096 ...  0.          0.
   0.        ]
 [ 0.15008843  0.13656683  0.18111715 ...  0.          0.
   0.        ]
 [-0.03246732  0.07311725  0.11450008 ...  0.          0.
   0.        ]
 ...
 [-0.16886646 -0.16886811 -0.16886874 ...  0.          0.
   0.        ]
 [-0.16886626 -0.16886841 -0.16886914 ...  0.          0.
   0.        ]
 [-0.16886632 -0.1688685  -0.16886921 ...  0.          0.
   0.        ]]",street_music,9,6
1326,"[[-0.34688094 -0.35876846 -0.37235308 ...  0.          0.
   0.        ]
 [-0.26883334 -0.30121097 -0.27725425 ...  0.          0.
   0.        ]
 [-0.00269375 -0.1256913  -0.0446853  ...  0.          0.
   0.        ]
 ...
 [-0.3854084  -0.38541067 -0.38541102 ...  0.          0.
   0.        ]
 [-0.38541394 -0.38541454 -0.38541487 ...  0.          0.
   0.        ]
 [-0.38541487 -0.3854152  -0.38541532 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1327,"[[-0.2080603  -0.29208717 -0.32162175 ...  0.          0.
   0.        ]
 [-0.13017267 -0.12971658  0.00169797 ...  0.          0.
   0.        ]
 [ 0.04107951  0.20955631  0.29226333 ...  0.          0.
   0.        ]
 ...
 [-0.34740862 -0.3479742  -0.34816405 ...  0.          0.
   0.        ]
 [-0.3474847  -0.3479964  -0.34816697 ...  0.          0.
   0.        ]
 [-0.34750044 -0.34800094 -0.34816775 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1328,"[[ 1.7613652   0.20932874 -0.28104576 ...  0.          0.
   0.        ]
 [ 6.011772    9.692875    5.9827     ...  0.          0.
   0.        ]
 [ 1.5003601   6.177988    7.3197675  ...  0.          0.
   0.        ]
 ...
 [-0.34369174 -0.3436949  -0.3436959  ...  0.          0.
   0.        ]
 [-0.34369633 -0.34369996 -0.34370142 ...  0.          0.
   0.        ]
 [-0.34369835 -0.34370127 -0.34370223 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1329,"[[-0.14682277 -0.04061599 -0.07785396 ...  0.          0.
   0.        ]
 [ 0.5123233   0.19629042 -0.04694534 ...  0.          0.
   0.        ]
 [ 0.49495092  0.3203652   0.0276643  ...  0.          0.
   0.        ]
 ...
 [-0.34369624 -0.3437037  -0.34370637 ...  0.          0.
   0.        ]
 [-0.3436952  -0.34370607 -0.34370935 ...  0.          0.
   0.        ]
 [-0.34369564 -0.3437067  -0.3437104  ...  0.          0.
   0.        ]]",air_conditioner,0,3
1330,"[[-0.20020029 -0.21934924 -0.29608217 ...  0.          0.
   0.        ]
 [ 0.63087463  0.34801474  0.2117297  ...  0.          0.
   0.        ]
 [ 1.602571    1.5297086   0.593319   ...  0.          0.
   0.        ]
 ...
 [-0.35095596 -0.35098034 -0.3509876  ...  0.          0.
   0.        ]
 [-0.35096687 -0.3509891  -0.3509963  ...  0.          0.
   0.        ]
 [-0.35096467 -0.35098952 -0.35099784 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1331,"[[ 1.3155469   0.14223951 -0.24250662 ...  0.          0.
   0.        ]
 [13.350295   10.4356      3.401239   ...  0.          0.
   0.        ]
 [ 7.6192136   5.7399178   1.3749466  ...  0.          0.
   0.        ]
 ...
 [-0.30933678 -0.3094146  -0.3094408  ...  0.          0.
   0.        ]
 [-0.30934888 -0.30942297 -0.3094479  ...  0.          0.
   0.        ]
 [-0.30936095 -0.30942714 -0.3094492  ...  0.          0.
   0.        ]]",air_conditioner,0,3
1332,"[[-0.2699892  -0.29547143 -0.3123085  ...  0.          0.
   0.        ]
 [-0.03880606  0.2737044   0.09522884 ...  0.          0.
   0.        ]
 [ 0.09143844  0.32718223  0.24573982 ...  0.          0.
   0.        ]
 ...
 [-0.32657155 -0.32660675 -0.32662043 ...  0.          0.
   0.        ]
 [-0.3265863  -0.3266142  -0.32662457 ...  0.          0.
   0.        ]
 [-0.3265963  -0.32661816 -0.3266255  ...  0.          0.
   0.        ]]",air_conditioner,0,3
1333,"[[-0.08235396 -0.2436611  -0.3033909  ...  0.          0.
   0.        ]
 [ 0.5719971   2.0573478  10.351015   ...  0.          0.
   0.        ]
 [ 0.36524704  1.681564    6.667764   ...  0.          0.
   0.        ]
 ...
 [-0.35353225 -0.35359117 -0.35361117 ...  0.          0.
   0.        ]
 [-0.35354462 -0.35359722 -0.35361513 ...  0.          0.
   0.        ]
 [-0.3535487  -0.3535989  -0.35361567 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1334,"[[-0.35124877 -0.35182893 -0.34634715 ...  0.          0.
   0.        ]
 [-0.15775728 -0.16359764 -0.17421202 ...  0.          0.
   0.        ]
 [ 0.14100908  0.09296276  0.10460797 ...  0.          0.
   0.        ]
 ...
 [-0.3561733  -0.35637274 -0.35643977 ...  0.          0.
   0.        ]
 [-0.35620424 -0.35638493 -0.35644493 ...  0.          0.
   0.        ]
 [-0.35621879 -0.35638925 -0.35644612 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1335,"[[-0.33622605 -0.35881546 -0.32868716 ...  0.          0.
   0.        ]
 [ 3.7654498   1.4954271   0.39207637 ...  0.          0.
   0.        ]
 [ 2.8704903   2.3466897   2.0788832  ...  0.          0.
   0.        ]
 ...
 [-0.37717217 -0.3771797  -0.37718105 ...  0.          0.
   0.        ]
 [-0.37718353 -0.3771856  -0.37718615 ...  0.          0.
   0.        ]
 [-0.3771841  -0.37718633 -0.37718704 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1336,"[[-0.3190464  -0.27372688 -0.20809922 ...  0.          0.
   0.        ]
 [-0.27755937  0.04335088  3.579193   ...  0.          0.
   0.        ]
 [ 0.05117216  0.8889124   6.848877   ...  0.          0.
   0.        ]
 ...
 [-0.377616   -0.3776164  -0.37761638 ...  0.          0.
   0.        ]
 [-0.377621   -0.37762266 -0.37762308 ...  0.          0.
   0.        ]
 [-0.3776228  -0.37762374 -0.377624   ...  0.          0.
   0.        ]]",air_conditioner,0,3
1337,"[[ 0.28435135 -0.16896743 -0.28784323 ...  0.          0.
   0.        ]
 [ 4.739283    1.3983299   0.57284856 ...  0.          0.
   0.        ]
 [ 4.073884    1.6962732   0.70878696 ...  0.          0.
   0.        ]
 ...
 [-0.3284526  -0.32845294 -0.32845372 ...  0.          0.
   0.        ]
 [-0.32845768 -0.32846147 -0.32846296 ...  0.          0.
   0.        ]
 [-0.32845876 -0.32846254 -0.32846382 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1338,"[[-0.14744364 -0.32998744 -0.37650934 ...  0.          0.
   0.        ]
 [-0.06821662 -0.1740637  -0.24021769 ...  0.          0.
   0.        ]
 [ 0.75330144  0.35930237 -0.04151132 ...  0.          0.
   0.        ]
 ...
 [-0.40189368 -0.40205282 -0.40210843 ...  0.          0.
   0.        ]
 [-0.40191317 -0.40206736 -0.4021188  ...  0.          0.
   0.        ]
 [-0.4019436  -0.4020762  -0.40212038 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1339,"[[ 0.11312536  0.14861186 -0.03801542 ...  0.          0.
   0.        ]
 [ 2.7606697   2.3363185   0.8314667  ...  0.          0.
   0.        ]
 [ 2.5349329   2.9771466   1.9637036  ...  0.          0.
   0.        ]
 ...
 [-0.40251353 -0.4026074  -0.4026367  ...  0.          0.
   0.        ]
 [-0.4025472  -0.40262187 -0.4026463  ...  0.          0.
   0.        ]
 [-0.40253848 -0.4026204  -0.40264767 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1340,"[[-0.29813123 -0.3152169  -0.33052576 ...  0.          0.
   0.        ]
 [-0.04077872 -0.04881828 -0.01112382 ...  0.          0.
   0.        ]
 [ 0.52221817  0.45878592  0.53575623 ...  0.          0.
   0.        ]
 ...
 [-0.34794927 -0.34795398 -0.3479552  ...  0.          0.
   0.        ]
 [-0.34796953 -0.3479742  -0.34797716 ...  0.          0.
   0.        ]
 [-0.3479764  -0.34798    -0.3479812  ...  0.          0.
   0.        ]]",air_conditioner,0,3
1341,"[[-0.24144372 -0.25551525 -0.26019335 ...  0.          0.
   0.        ]
 [-0.1066564  -0.05348966 -0.09756242 ...  0.          0.
   0.        ]
 [-0.04015378  0.18074143  0.13985215 ...  0.          0.
   0.        ]
 ...
 [-0.27470952 -0.27472755 -0.2747334  ...  0.          0.
   0.        ]
 [-0.2747136  -0.2747309  -0.27473664 ...  0.          0.
   0.        ]
 [-0.27471575 -0.27473173 -0.27473703 ...  0.          0.
   0.        ]]",air_conditioner,0,3
1342,"[[-0.27478185 -0.28689194 -0.2887523  ...  0.          0.
   0.        ]
 [ 0.11064672  0.4509118   0.9813729  ...  0.          0.
   0.        ]
 [ 2.0427728   1.8562241   1.079796   ...  0.          0.
   0.        ]
 ...
 [-0.29388252 -0.29389662 -0.2939013  ...  0.          0.
   0.        ]
 [-0.2938872  -0.29389966 -0.2939036  ...  0.          0.
   0.        ]
 [-0.29388988 -0.29390058 -0.29390416 ...  0.          0.
   0.        ]]",air_conditioner,0,3
